price,description,charge_type,DateUpdated
16279.00,HC 3D MAPPING CATHETER C1733,standard,2020-03-25
10172.00,HC 3D RADSIMULATION-AIDED FIELD S,standard,2020-03-25
10172.00,HC 3D RADSIMULATION-AIDED FIELD S RP,standard,2020-03-25
747.00,HC 3D RECONSTRUCT W INTERPR/REPOR,standard,2020-03-25
1066.00,HC 3D RECONSTRUCT WORKSTATION,standard,2020-03-25
709.00,HC 6-METHYL MERCAPTOPURINE METABO,standard,2020-03-25
709.00,HC 6-THIOGUANINE METABOLITE,standard,2020-03-25
2844.00,HC 74320 PERC TRANSHEPATIC CHOLAN,standard,2020-03-25
728.00,HC 7-DEHYDROCHOLESTEROL,standard,2020-03-25
654.00,HC 93770 DETERM VENOUS PRESSURE,standard,2020-03-25
241.00,HC AB; VIRUS NES,standard,2020-03-25
4040.00,HC ABCIXIMAB 2MG/ML 5ML,standard,2020-03-25
13481.00,HC ABD AOGRAM DESCEND NON-SELEC R,standard,2020-03-25
599.00,HC ABD COMP INCL DECUB/ERECT VIEW,standard,2020-03-25
542.00,HC ABD SINGLE VIEW,standard,2020-03-25
249.00,HC ABD WITH OBL AND CONE VIEWS,standard,2020-03-25
3887.00,HC ABDOM PARACENTESIS DX/THER W/IMAGING GUIDANCE,standard,2020-03-25
1399.00,HC AB-IDENTIFICATION,standard,2020-03-25
1588.00,HC ABL KINASE DOMAIN MUTATION,standard,2020-03-25
1588.00,HC ABL KINASE GENE ANALYSIS,standard,2020-03-25
1603.00,HC ABL LSR OPN WND 1ST 20 SQCM,standard,2020-03-25
1046.00,HC ABL LSR OPN WND ADDL 20 SQCM,standard,2020-03-25
23455.00,HC ABLAT PERC RF 1ORMORE LIVER,standard,2020-03-25
29088.00,HC ABLATE BONE TUMOR PERCU W/GUID,standard,2020-03-25
23455.00,HC ABLATE PULM TUMOR PERQ CRYBL,standard,2020-03-25
18958.00,HC ABLATION PERC BONE TUMOR,standard,2020-03-25
1181.00,HC ABLATION RENAL CYST,standard,2020-03-25
23461.00,HC ABLTJ 1/> RENAL TUMOR PRQ UNI RADIOFREQUENCY,standard,2020-03-25
1489.00,HC ABR COMPREHENSIVE,standard,2020-03-25
900.00,HC ABRASION LESION SINGLE,standard,2020-03-25
816.00,HC AC JOINT BIL WO OR W WT DIST,standard,2020-03-25
2603.00,HC ACAPELLA THERAPY INITIAL,standard,2020-03-25
2219.00,HC ACAPELLA THERAPY SUBSEQUENT,standard,2020-03-25
63.00,HC ACCEAVA RAPID STREP A TEST KIT,standard,2020-03-25
7544.00,HC ACCUNET GUIDANT EMBOLIC 5.5,standard,2020-03-25
342.00,HC ACCUTYPE IL28B,standard,2020-03-25
141.00,HC ACETAMINOPHEN,standard,2020-03-25
8.00,HC ACETAMINOPHEN 325MG TAB,standard,2020-03-25
7.00,HC ACETAMINOPHEN/COD 30MG TAB,standard,2020-03-25
101.00,HC ACETYCHOLINE RECEPTOR BLOCKING,standard,2020-03-25
101.00,HC ACETYCHOLINE RECPT AB,standard,2020-03-25
332.00,HC ACETYLCHOL RECEPTOR MODULAT AB,standard,2020-03-25
48.00,HC ACETYLCYSTEINE 20% 10ML,standard,2020-03-25
993.00,HC ACHEIVE CABLES,standard,2020-03-25
2323.00,HC ACID PERFUSION(BERNSTEIN) TEST,standard,2020-03-25
353.00,HC ACTH,standard,2020-03-25
30.00,HC ACTIVATED CLOT TIME,standard,2020-03-25
717.00,HC ACTIVATED PROTEIN C RESISTANCE,standard,2020-03-25
15099.00,HC ACUNAV CATHETER,standard,2020-03-25
1804.00,HC ACUTE GI BLEED IMAGING,standard,2020-03-25
530.00,HC ACYCLOVIR,standard,2020-03-25
632.00,HC ACYLCARNITINE/QUANTITATIVE EAC,standard,2020-03-25
1627.00,HC ACYLGLYCINES,standard,2020-03-25
174.00,HC ADACEL/BOOSTRIX(TDAP)0.5ML INJ >=7YRS,standard,2020-03-25
350.00,HC ADALIMUMAB ANTIBODY,standard,2020-03-25
807.00,HC ADALIMUMAB LEVEL,standard,2020-03-25
163.00,HC ADAMTS13 CNV DETECTION - PG,standard,2020-03-25
163.00,HC ADAMTS13 SEQUENCING - PG,standard,2020-03-25
3887.00,HC ADB PARACENTESIS W/IMAGE GUIDE,standard,2020-03-25
3887.00,HC ADB PARACENTESIS W/O IMAGE GUI,standard,2020-03-25
3.00,HC ADENOSINE 1MG INJ*,standard,2020-03-25
519.00,HC ADENOSINE 60MG/20ML INJECTION,standard,2020-03-25
29.00,HC ADENOSINE 6MG/2ML INJ,standard,2020-03-25
133.00,"HC ADENOSINE DEAMINASE, BLOOD CS",standard,2020-03-25
419.00,"HC ADENOSINE DEAMINASE, FLUID CS",standard,2020-03-25
234.00,HC ADENOVIRUS ABS,standard,2020-03-25
194.00,"HC ADENOVIRUS AG, DFA",standard,2020-03-25
132.00,HC ADENOVIRUS BY PCR,standard,2020-03-25
7905.00,HC ADJACENT TISSUE TRANSFER/REARGMT TRUNK 10 SQCM/<,standard,2020-03-25
7905.00,HC ADJNT TIS TRANSFR/REARRANGE TRUNK 10.1-30.0 SQCM,standard,2020-03-25
7905.00,HC ADJT TIS REARGMT EYE/NOSE/EAR/LIP 10.1-30.0 SQCM,standard,2020-03-25
7905.00,HC ADJT TIS TRNS/REARGMT F/C/C/M/N/A/G/H/F 10SQCM/<,standard,2020-03-25
7905.00,HC ADJT TIS TRNSFR/REARGMT SCALP/ARM/LEG 10 SQ CM/<,standard,2020-03-25
7905.00,HC ADJT TIS TRNSFR/REARRGMT E/N/E/L DFCT 10 SQ CM/<,standard,2020-03-25
7905.00,HC ADJT/REARGMT F/C/C/M/N/AX/G/H/F 10.1-30.0 SQ CM,standard,2020-03-25
7905.00,HC ADJT/REARRGMT SCALP/ARM/LEG 10.1-30.0 SQ CM,standard,2020-03-25
6571.00,HC ADM CATH PTA BAL COAT 5X40MM,standard,2020-03-25
6571.00,HC ADM CATH PTA BAL COAT 6X40MM,standard,2020-03-25
249.00,HC ADMIN HEP B VACCINE,standard,2020-03-25
249.00,HC ADMIN INFLUENZA VIRUS VACCINE,standard,2020-03-25
249.00,HC ADMIN ONE VACCINE SINGLE/COMBO,standard,2020-03-25
249.00,HC ADMIN PNEUMOCOCCAL VACCINE,standard,2020-03-25
632.00,HC ADP*,standard,2020-03-25
78.00,HC ADRENAL AB,standard,2020-03-25
2661.00,HC ADULT COLOR FLOW,standard,2020-03-25
2661.00,HC ADULT DOPPLER,standard,2020-03-25
390.00,HC ADVNCD CARE PLAN 30 MIN,standard,2020-03-25
135.00,HC ADVNCD CARE PLAN ADDL 30 MIN,standard,2020-03-25
52.00,HC AGGLUTINATION PER ANTISERA,standard,2020-03-25
236.00,"HC AHG,INDIRECT, EACH RGT CELL",standard,2020-03-25
5270.00,HC AIGIS RX POUCH MED/LRG,standard,2020-03-25
101.00,HC ALBUMIN,standard,2020-03-25
17.00,HC ALBUMIN CS,standard,2020-03-25
31.00,HC ALBUMIN FLUID,standard,2020-03-25
243.00,HC ALCOHOL BIOMARKERS,standard,2020-03-25
164.00,HC ALDOLASE,standard,2020-03-25
387.00,HC ALDOSTERONE,standard,2020-03-25
58.00,HC ALKALINE PHOS,standard,2020-03-25
125.00,HC ALKALINE PHOSPHATASE,standard,2020-03-25
102.00,"HC ALLERGEN, IGG",standard,2020-03-25
213.00,HC ALPHA 1 ANTITRYPSIN,standard,2020-03-25
346.00,HC ALPHA 1 ANTITRYPSIN DEFICIENCY,standard,2020-03-25
105.00,HC ALPHA 1 ANTITRYPSIN PHENOTYPE,standard,2020-03-25
586.00,HC ALPHA FETO PROT PREG,standard,2020-03-25
690.00,HC ALPHA FETO PROTEIN SERUM,standard,2020-03-25
586.00,HC ALPHA FETOPROT TUMOR,standard,2020-03-25
1412.00,HC ALPHA GLOBIN 1/2 GENE ANALYSIS,standard,2020-03-25
101.00,HC ALPHA SUBUNIT,standard,2020-03-25
275.00,HC ALPHA-2 ANTIPLASMIN,standard,2020-03-25
241.00,HC ALPHA-2 MACROGLOBULIN,standard,2020-03-25
113.00,HC ALPHA-FETAPROTEIN CSF,standard,2020-03-25
242.00,HC ALPHA-FETOPROTEIN W/AFP-L3,standard,2020-03-25
882.00,HC ALPL GENE ANALYSIS,standard,2020-03-25
7.00,HC ALPRAZOLAM 0.25MG TAB,standard,2020-03-25
389.00,"HC ALPRAZOLAM, QT, URINE",standard,2020-03-25
40.00,HC ALT (SGPT),standard,2020-03-25
425.00,HC ALTEPLASE 1MG INJ,standard,2020-03-25
292.00,HC ALUMINUM,standard,2020-03-25
2109.00,HC ALVEOPLASTY W/ EXTRACTION,standard,2020-03-25
4428.00,HC AMBULATORY EEG MONITORING EA 24HRS,standard,2020-03-25
4867.00,HC AMIFOSTINE INJ 500MG/10ML VIAL,standard,2020-03-25
181.00,HC AMIKACIN,standard,2020-03-25
658.00,HC AMINO ACID ANALYSIS PLASMA EACH,standard,2020-03-25
1169.00,HC AMINO ACID FRAC QUAN EACH,standard,2020-03-25
13.00,HC AMINOPHYLLINE 250MG/10ML INJ,standard,2020-03-25
374.00,HC AMIODARONE,standard,2020-03-25
6.00,HC AMIODARONE 150MG/3ML INJECTION,standard,2020-03-25
89.00,HC AMITRIPTYLINE,standard,2020-03-25
1050.00,HC AML/ETO T(8;21)QN PCR,standard,2020-03-25
363.00,HC AMMONIA,standard,2020-03-25
363.00,HC AMMONIUM*,standard,2020-03-25
2848.00,HC AMNIOCENTESIS,standard,2020-03-25
510.00,HC AMNIOTIC FLUID SCAN OD 450-650,standard,2020-03-25
13388.00,HC AMP F/TH 1/2 JT/PHALANX W/NEURECT W/DIR CLSR,standard,2020-03-25
97.00,HC AMPHETAMINE CONFIRMATION,standard,2020-03-25
1310.00,HC AMPHIPHYSIN ANTIBODY,standard,2020-03-25
4058.00,HC AMPLATZER DELIVERY/EXCHANGE CA,standard,2020-03-25
46724.00,HC AMPLATZER OCCLUDER DEVICE,standard,2020-03-25
1588.00,HC AMPLATZER SIZING BALLOON,standard,2020-03-25
91486.00,HC AMPLIA/MRI QUAD CRTD DEFIB,standard,2020-03-25
935.00,HC AMPLIF NA PROBE NOS AGENT,standard,2020-03-25
13388.00,HC AMPUTATION FINGER/THUMB W FLAP,standard,2020-03-25
124.00,HC AMYLASE,standard,2020-03-25
40.00,HC AMYLASE MEDICARE ONLY,standard,2020-03-25
124.00,"HC AMYLASE, FLUID",standard,2020-03-25
40.00,HC ANA SCREEN,standard,2020-03-25
733.00,"HC ANABOLIC STEROIDS,1 OR 2",standard,2020-03-25
221.00,HC ANAPLASMA ANTIBODY,standard,2020-03-25
754.00,"HC ANAPLASMA DNA,QL PCR",standard,2020-03-25
506.00,HC ANDROSTENEDIONE,standard,2020-03-25
9923.00,HC ANGEL CATHETER/419236,standard,2020-03-25
7701.00,HC ANGIO ADDL VESSEL AFTER BASIC,standard,2020-03-25
13481.00,HC ANGIO EXTREMITY BILAT,standard,2020-03-25
13481.00,HC ANGIO INTERNAL MAMMARY,standard,2020-03-25
13458.00,HC ANGIO LOWER EXTREM UNILATERAL,standard,2020-03-25
16307.00,HC ANGIO LUMBAR/INTERCOSTALS,standard,2020-03-25
15376.00,HC ANGIO PELVIC,standard,2020-03-25
15644.00,HC ANGIO VISCERAL +/-FLUSH AOGRAM,standard,2020-03-25
6592.00,"HC ANGIO, 1ST ORDER BELOW DIAPHRA",standard,2020-03-25
6360.00,"HC ANGIO, 2ND ORDER-BELOW DIAPHRA",standard,2020-03-25
6913.00,"HC ANGIO, 3RD ORDER-BELOW DIAPHRA",standard,2020-03-25
2763.00,"HC ANGIO, EA ADD-BELOW DIAPHRAGM",standard,2020-03-25
1930.00,"HC ANGIO,CARTD CRBL EA ADD",standard,2020-03-25
1315.00,HC ANGIOSEAL- 6F/8F,standard,2020-03-25
296.00,HC ANGIOTEN CONVERT ENZ,standard,2020-03-25
296.00,HC ANGIOTENSIN CONV ENZYME CSF,standard,2020-03-25
5581.00,HC ANGRPH PULMONARY NONSLCTV CATH/VEN NJX RS&I,standard,2020-03-25
163.00,HC ANKRD26 CNV DETECTION - PG,standard,2020-03-25
163.00,HC ANKRD26 SEQUENCING - PG,standard,2020-03-25
543.00,HC ANOSCOPY,standard,2020-03-25
5000.00,HC ANOSCOPY AND BIOPSY,standard,2020-03-25
3802.00,HC ANOSCOPY LESION REMOVAL SNARE,standard,2020-03-25
11914.00,HC ANOSCOPY WABLATION T/P/LESIONS,standard,2020-03-25
308.00,HC ANTI CCP,standard,2020-03-25
107.00,HC ANTI GLIADIN AB,standard,2020-03-25
89.00,HC ANTI HISTONE AG,standard,2020-03-25
12.00,HC ANTI INHIB COAG COMPLEX PER IU,standard,2020-03-25
261.00,HC ANTI LIVERKIDNEY MICROSOMAL AB,standard,2020-03-25
319.00,HC ANTI MITOCHONDRIAL AB EA*,standard,2020-03-25
301.00,HC ANTI NEUTRO CYTO ABS,standard,2020-03-25
257.00,HC ANTI NUCLEAR ANTIBODY,standard,2020-03-25
195.00,HC ANTI NUCLEAR ANTIBODY QUANT,standard,2020-03-25
178.00,HC ANTI STREPTOLYSIN O,standard,2020-03-25
215.00,HC ANTI THROMBIN III,standard,2020-03-25
116.00,HC ANTI THYROID PEROXIDASE AB,standard,2020-03-25
158.00,HC ANTIBIOTIC SCREENING AGAR *,standard,2020-03-25
472.00,HC ANTIBODY ELUTED,standard,2020-03-25
1399.00,HC ANTIBODY IDENT. - ARC PROC,standard,2020-03-25
1399.00,HC ANTIBODY IDENTIFICATION PANEL,standard,2020-03-25
260.00,HC ANTIBODY SCREEN RBC*,standard,2020-03-25
360.00,HC ANTIBODY VIRUS NOT ELSE SPECIF,standard,2020-03-25
152.00,HC ANTIDIURETIC HORMONE,standard,2020-03-25
161.00,HC ANTI-DNA ANTIBODY QUANT,standard,2020-03-25
544.00,HC ANTI-HMGCR AB,standard,2020-03-25
209.00,HC ANTI-MAG,standard,2020-03-25
119.00,HC ANTI-MULLERIAN HORMONE,standard,2020-03-25
992.00,HC ANTI-PLATELET AB,standard,2020-03-25
54.00,HC ANTITHROMBIN 3 AG,standard,2020-03-25
196.00,HC ANTITHYROGLOBIN AB,standard,2020-03-25
1306.00,HC ANTI-VGKC ANTIBODY,standard,2020-03-25
19658.00,HC AORTIC VALVULOPLASTY,standard,2020-03-25
6364.00,HC APHERESIS PLASMA,standard,2020-03-25
6364.00,HC APHERESIS PLASMA LA,standard,2020-03-25
6364.00,HC APHERESIS WHITE CELLS,standard,2020-03-25
6364.00,HC APHERESIS WHITE CELLS LA,standard,2020-03-25
6364.00,"HC APHERESIS, RED BLOOD CELLS",standard,2020-03-25
6364.00,"HC APHERESIS, RED BLOOD CELLS LA",standard,2020-03-25
6063.00,"HC APHERESIS,PLATELETS",standard,2020-03-25
993.00,HC APIXABAN ANTI-XA,standard,2020-03-25
58.00,HC APOLIPOPROTEIN,standard,2020-03-25
115.00,HC APP HOT/COLD PACKS,standard,2020-03-25
687.00,HC APPL CLUBFOOT CAST MOLDING/MANJ LONG/SHORT LEG,standard,2020-03-25
1202.00,HC APPL HIP SPICA CAST ONE&ONE-HALF SPICA/BOTH LEGS,standard,2020-03-25
6528.00,HC APPL INTERDENTAL FIXATION DEVICE NON-FX/DISLC,standard,2020-03-25
687.00,HC APPL LONG ARM SPLINT STATIC,standard,2020-03-25
543.00,HC APPL SPLINT SHORT ARM STATIC,standard,2020-03-25
687.00,HC APPLICATION CAST HAND & LOWER FOREARM GAUNTLET,standard,2020-03-25
1202.00,HC APPLICATION CAST SHOULDER HAND LONG ARM,standard,2020-03-25
687.00,"HC APPLICATION CAST, FINGER",standard,2020-03-25
285.00,HC APPLICATION FINGER SPLINT STATIC,standard,2020-03-25
354.00,HC APPLICATION HAND/FINGER STRAP,standard,2020-03-25
1230.00,HC APPLICATION LONG LEG CAST THIGH-TOE,standard,2020-03-25
285.00,HC APPLICATION TOE STRAPPING,standard,2020-03-25
29088.00,HC APPLY BONE FIXATION DEVICE UNIPLANE,standard,2020-03-25
1146.00,HC APPLY SHORT ARM CAST,standard,2020-03-25
51.00,HC APT DOWNEY FETAL HGB,standard,2020-03-25
3599.00,HC AQMBF PET REST & RX STRESS,standard,2020-03-25
1907.00,"HC AQUAPORIN-4 AB,IGG,CBA",standard,2020-03-25
632.00,HC ARACHADONIC ACID*,standard,2020-03-25
4410.00,HC ARG1 GENE ANALYSIS,standard,2020-03-25
300.00,"HC ARSENIC, URINE",standard,2020-03-25
722.00,HC ART UPPER EXT UNILAT LIMIT,standard,2020-03-25
531.00,HC ARTERIAL PUNCTURE BLOOD,standard,2020-03-25
1095.00,HC ARTERY EXPOS/GRAFT ARTERY,standard,2020-03-25
1957.00,HC ARTHROCENT INTERMED JNT W/US,standard,2020-03-25
1263.00,HC ARTHROCENT INTERMED JOINT W/O US GUID,standard,2020-03-25
1263.00,HC ARTHROCENT MAJOR JOINT W/US GU,standard,2020-03-25
1263.00,HC ARTHROCENT MJR JOINT/BURSA W/O US GUID,standard,2020-03-25
1263.00,HC ARTHROCENT SM JNT W/O US GUID,standard,2020-03-25
1263.00,HC ARTHROCENT SM JNT W/US GU,standard,2020-03-25
2613.00,HC ARTHROGRAM ELBOW,standard,2020-03-25
13388.00,HC ARTHROTOMY GLENOHUMERAL JOINT W/BX,standard,2020-03-25
13388.00,HC ARTHRT ACROMCLAV/STRNCLAV JT W/BX&/EXC CRTLG,standard,2020-03-25
22335.00,HC ARVEN ANAST OPN UPR ARM BASILIC VEIN TRPOS,standard,2020-03-25
10334.00,HC ARYSM VASC MALFRMJ IA EMBOLIZATION,standard,2020-03-25
345.00,HC ASCENDING AO ANGIOGRAPHY,standard,2020-03-25
52588.00,HC ASD CLOSURE PERCUTANEOUS,standard,2020-03-25
13676.00,HC ASP FLD PAN CYST MCR ONLY,standard,2020-03-25
4886.00,HC ASP/INJ RENAL PELVIS PERC,standard,2020-03-25
882.00,HC ASPA(CANAVAN)GENE ANALYSIS,standard,2020-03-25
367.00,HC ASPERGILLIS ANTIGEN,standard,2020-03-25
398.00,HC ASPERGILLUS ABS,standard,2020-03-25
3164.00,HC ASPIRATE PLEURA W/IMAGINIG,standard,2020-03-25
1263.00,HC ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ,standard,2020-03-25
7.00,HC ASPIRIN 325MG TAB,standard,2020-03-25
7.00,HC ASPIRIN 81MG CHEWABLE TABLET,standard,2020-03-25
409.00,HC ASPIRIN RESISTANCE (THROMBOXANE),standard,2020-03-25
390.00,HC ASSMT & CARE PLN PT COG IMP,standard,2020-03-25
40.00,HC AST (SGOT),standard,2020-03-25
47.00,HC AST OR SGOT,standard,2020-03-25
21.00,HC ATROPINE SUL 1MG/10ML JECT,standard,2020-03-25
3625.00,HC ATTAIN SHEATH,standard,2020-03-25
694.00,"HC AUDIOMETRY, AIR AND BONE",standard,2020-03-25
78.00,HC B HENSELAE IGG/IGM TITER,standard,2020-03-25
112.00,HC B12,standard,2020-03-25
89.00,HC BABESIA AB,standard,2020-03-25
1319.00,HC BACTERIAL 16S RDNA SEQUENCING,standard,2020-03-25
356.00,HC BACTERIAL DNA DETECTION 16SPCR,standard,2020-03-25
45.00,HC BACTICARD STREP ID,standard,2020-03-25
1304.00,HC BAER STUDY COMPREHENSIVE,standard,2020-03-25
6988.00,HC BAL BRONCHOSCOPY LAVAGE,standard,2020-03-25
993.00,HC BAL DILA URET STRIC W/IMA,standard,2020-03-25
3969.00,HC BALLOON ACH MAPPING CATH 20MM,standard,2020-03-25
3528.00,HC BALLOON ANGIOSCULPT VAR SIZES,standard,2020-03-25
2867.00,HC BALLOON FOR LARIAT,standard,2020-03-25
245.00,HC BAND TRANSRADIAL,standard,2020-03-25
97.00,HC BARBITURATES CONFIRMATION,standard,2020-03-25
1145.00,HC BARD TRANSSEPTAL SHEATH (CHANN,standard,2020-03-25
830.00,"HC BARTONELLA DNA, PCR QL",standard,2020-03-25
769.00,HC BASIC DOSIMETRY CALCULATION,standard,2020-03-25
842.00,HC BASIC DOSIMETRY CALCULATION RP,standard,2020-03-25
63.00,HC BASIC METABOLIC CHEM PANEL,standard,2020-03-25
67.00,"HC B-CELLS, TOTAL",standard,2020-03-25
16.00,HC BCG LIVE INTRAVESICAL 1MG,standard,2020-03-25
412.00,HC BCG PER INSTALL,standard,2020-03-25
882.00,HC BCKDHB(MAPLE SYRUP)GENE ANALYS,standard,2020-03-25
3635.00,HC BCR/ABL1 MAJOR BREAKPNT QL/QT,standard,2020-03-25
782.00,HC BCR/ABL1 MINOR BREAKPNT QL/QT,standard,2020-03-25
120.00,HC BEHAV CHNG SMOKING 3-10 MI,standard,2020-03-25
520.00,HC BEHAV/QUAL ANALYSIS VOICE/RESO,standard,2020-03-25
19.00,HC BENZOCAINE 20% SPRAY,standard,2020-03-25
97.00,HC BENZODIAZEPINE CONFIRMATION,standard,2020-03-25
96.00,HC BETA 2 GLYCOPROTEIN,standard,2020-03-25
231.00,HC BETA 2 MICROGLOBULIN,standard,2020-03-25
37.00,HC BETA LACTAMASE DISK,standard,2020-03-25
158.00,HC BETA STREP GPB SCREEN,standard,2020-03-25
1203.00,HC BETA-2-TRANSFERRIN,standard,2020-03-25
194.00,HC BETA-HYDROXYBUTYRATE QUANTITAT,standard,2020-03-25
44.00,HC BG CHEMSTRIP TEST,standard,2020-03-25
816.00,HC BILAT RIBS W CHEST MIN 4 VIEWS,standard,2020-03-25
664.00,HC BILATERAL RIBS 3 VIEWS,standard,2020-03-25
138.00,HC BILE ACID FRACTION,standard,2020-03-25
56.00,"HC BILE ACIDS, TOTAL",standard,2020-03-25
160.00,HC BILIARY DRAINAGE,standard,2020-03-25
57.00,"HC BILIRUBIN,DIRECT",standard,2020-03-25
23.00,"HC BILIRUBIN,TOTAL",standard,2020-03-25
199.00,HC BIOFEEDBACK PEINEAL MUSCLES,standard,2020-03-25
14371.00,HC BIOPSY BREAST INCISIONAL-OPEN,standard,2020-03-25
2654.00,HC BIOPSY BREAST PERC,standard,2020-03-25
7020.00,"HC BIOPSY BREAST,NEEDLE CORE",standard,2020-03-25
3782.00,HC BIOPSY LYMPH NODE,standard,2020-03-25
12138.00,HC BIOPSY MUSCLE DEEP,standard,2020-03-25
6228.00,HC BIOPSY MUSCLE PERC NEEDLE,standard,2020-03-25
2957.00,HC BIOPSY NAIL UNIT SEPARATE PROCEDURE,standard,2020-03-25
5336.00,HC BIOPSY NEEDLE PLEURA,standard,2020-03-25
842.00,HC BIOPSY OF LIP,standard,2020-03-25
7020.00,HC BIOPSY OF PENIS,standard,2020-03-25
11914.00,HC BIOPSY OF RECTUM,standard,2020-03-25
10309.00,HC BIOPSY OF THROAT,standard,2020-03-25
6528.00,HC BIOPSY ROOF OF MOUTH,standard,2020-03-25
2957.00,HC BIOPSY SALIVARY GLAND NEEDLE,standard,2020-03-25
1465.00,HC BIOPSY SKIN SUBQ&/MUCOUS MEMBRANE EA ADDL LESN,standard,2020-03-25
6687.00,HC BIOPSY SOFT TISSUE NECK/THORAX,standard,2020-03-25
2735.00,HC BIOPSY TONGUE ANT TWO THIRDS,standard,2020-03-25
8879.00,HC BIOPSY URETHRA,standard,2020-03-25
2262.00,"HC BIOPSY,VESTIBULE OF MOUTH",standard,2020-03-25
392.00,"HC BIOTIDINASE, QUANT EACH",standard,2020-03-25
1700.00,HC BIOTINIDASE DEFICIENCY,standard,2020-03-25
90261.00,HC BIOTRONIK BIV ICD W REMOTE MON,standard,2020-03-25
72742.00,HC BIOTRONIK DUAL CHAMBER ICD,standard,2020-03-25
21896.00,HC BIOTRONIK DUAL CHAMBER PPG,standard,2020-03-25
21896.00,HC BIOTRONIK ICD LEADS,standard,2020-03-25
2677.00,HC BIOTRONIK PPM LEAD,standard,2020-03-25
72742.00,HC BIOTRONIK SINGLE CHAMBER ICD,standard,2020-03-25
21896.00,HC BIOTRONIK SINGLE CHAMBER PPG,standard,2020-03-25
13.00,HC BIVALIRUDIN 1MG INJ*,standard,2020-03-25
2761.00,HC BIVALIRUDIN 250MG/50ML IV DRIP,standard,2020-03-25
318.00,HC BK VIRUS QT PCR,standard,2020-03-25
1507.00,"HC BLADDER CANCER,FISH",standard,2020-03-25
1181.00,HC BLADDER INST ANTICARCINOGENIC,standard,2020-03-25
1181.00,HC BLADDER IRRIGATION,standard,2020-03-25
1363.00,HC BLADE PLASMA PEAK,standard,2020-03-25
96.00,HC BLASTOMYCES AB,standard,2020-03-25
427.00,"HC BLD GAS,MIXED VENOUS ARTERIAL",standard,2020-03-25
1447.00,HC BLEPHAROTOMY DRAINAGE ABSCESS EYELID,standard,2020-03-25
882.00,HC BLM (BLOOM) GENE ANALYSIS,standard,2020-03-25
280.00,HC BLOOD CRYPTOCCAL AG QUANT,standard,2020-03-25
215.00,HC BLOOD CULTURE,standard,2020-03-25
175.00,HC BLOOD DRAW CAPILLARY,standard,2020-03-25
363.00,HC BLOOD GAS W/DIRECT O2 SAT,standard,2020-03-25
42.00,HC BLOOD OCCULT STOOL,standard,2020-03-25
570.00,"HC BLOOD TYPE AG DONOR,EACH",standard,2020-03-25
164.00,HC BLOOD TYPE-RH PHENOTYPE,standard,2020-03-25
543.00,HC BLOOD TYPING ABO*,standard,2020-03-25
686.00,HC BLOOD TYPING RBC AG AB,standard,2020-03-25
164.00,HC BLOOD TYPING RH*,standard,2020-03-25
1.00,HC BODY POS CURRENT STATUS,standard,2020-03-25
1.00,HC BODY POS D/C STATUS,standard,2020-03-25
1.00,HC BODY POS GOAL STATUS,standard,2020-03-25
2181.00,HC BODY/BONE FULL,standard,2020-03-25
1993.00,HC BODY/BONE LIMITED,standard,2020-03-25
574.00,HC BONE AGE STUDY,standard,2020-03-25
2957.00,HC BONE CYST ASPIRATE/INJECT,standard,2020-03-25
1799.00,HC BONE IMAGING MULTIPLE AREAS,standard,2020-03-25
1804.00,HC BONE IMAGING THREE PHASE,standard,2020-03-25
574.00,HC BONE LENGTH STUDY,standard,2020-03-25
290.00,HC BONE MARROW ASP AFTER BIOPSY,standard,2020-03-25
4230.00,HC BONE MARROW ASPIR BONE GRFG,standard,2020-03-25
5172.00,HC BONE MARROW ASPIRATION ON,standard,2020-03-25
5172.00,HC BONE MARROW ASPIRATION ONLY,standard,2020-03-25
5668.00,HC BONE MARROW BX NEEDLE/TROCAR,standard,2020-03-25
574.00,HC BONE SURVEY LIMITED (METS),standard,2020-03-25
174.00,HC BOOSTRIX (TDAP)0.5ML >=7YRS,standard,2020-03-25
132.00,HC BORDETELLA HOMLESII BY PCR,standard,2020-03-25
132.00,HC BORDETELLA PARAPERTU/BRONCH PC,standard,2020-03-25
667.00,HC BORDETELLA PERTUSSIS,standard,2020-03-25
132.00,HC BORDETELLA PERTUSSIS BY PCR,standard,2020-03-25
102533.00,HC BOSTON SCIENTIFIC BIV ICD W/RE,standard,2020-03-25
38539.00,HC BOSTON SCIENTIFIC BIV PPG,standard,2020-03-25
84893.00,HC BOSTON SCIENTIFIC DC ICD,standard,2020-03-25
22050.00,HC BOSTON SCIENTIFIC DC PPG,standard,2020-03-25
19464.00,HC BOSTON SCIENTIFIC ICD LEADS,standard,2020-03-25
9733.00,HC BOSTON SCIENTIFIC LV (CS) LEAD,standard,2020-03-25
72986.00,HC BOSTON SCIENTIFIC SC ICD,standard,2020-03-25
20900.00,HC BOSTON SCIENTIFIC SC PPG,standard,2020-03-25
1710.00,HC BRACHYTHERAPY ISODOSE 11 >,standard,2020-03-25
1642.00,HC BRACHYTHERAPY ISODOSE 1-4,standard,2020-03-25
1642.00,HC BRACHYTHERAPY ISODOSE 1-4 VRT,standard,2020-03-25
1798.00,HC BRACHYTHERAPY ISODOSE 5-10,standard,2020-03-25
1482.00,HC BRAF GENE ANALYSIS,standard,2020-03-25
1943.00,"HC BRAF, MELANOMA",standard,2020-03-25
