price,description,charge_type,DateUpdated
108,"DOCETAXEL,PER 1 MG,INJ, (160 MG)",standard,2020-03-23
23,"DOCETAXEL,PER 1 MG,INJ, (20 MG)",standard,2020-03-23
1,"DOCUSATE CAP, 100 MG",standard,2020-03-23
4,"DOCUSATE LIQUID, 100MG/10ML",standard,2020-03-23
21,"DOFETILIDE CAP, 125 MCG",standard,2020-03-23
21,"DOFETILIDE CAP, 250MG",standard,2020-03-23
21,"DOFETILIDE CAP, 500MG",standard,2020-03-23
1,"DONEPEZIL TAB, 10MG",standard,2020-03-23
1,DONEPEZIL TAB. 5MG,standard,2020-03-23
53,DONNATAL TAB,standard,2020-03-23
2,DOPAMINE HCL @ 40 MG INJ (400),standard,2020-03-23
12,DOPAMINE HCL @ 40MG INJ(200-NICU),standard,2020-03-23
11,"DOPAMINE IN DEXTROSE 5% INF, 400M",standard,2020-03-23
866,DOPPLER GUIDED NEEDLE ASSEMBLIES,standard,2020-03-23
881,"DOPPLER,ECHOCARD-COLOR FLOW",standard,2020-03-23
378,"DORZOLAMIDE HCL DROP, 2% (5ML)",standard,2020-03-23
657,DOUBLE LUMEN (5FR) W/ CLAMPS,standard,2020-03-23
21,"DOXAZOSIN TAB, 1MG",standard,2020-03-23
21,"DOXAZOSIN TAB, 2MG",standard,2020-03-23
4,DOXEPIN 10MG CAP,standard,2020-03-23
5,DOXEPIN 25MG CAP,standard,2020-03-23
1,"DOXEPIN ORAL SOLN, 10MG/ML",standard,2020-03-23
21,DOXERCALCIFEROL @ 1 MCG INJ (4),standard,2020-03-23
97,"DOXERCALCIFEROL CAP, 0.5MG",standard,2020-03-23
206,"DOXERCALCIFEROL CAP, 2.5MCG",standard,2020-03-23
331,"DOXORUBICIN INJ, 10 MG (50MG TACE",standard,2020-03-23
"3,626",DOXORUBICIN LIPOSOM.@ 10MG INJ(50,standard,2020-03-23
30,"DOXORUBICIN PFS INJ, 2MG/ML (25ML",standard,2020-03-23
62,"DOXORUBICIN PFS INJ, 2MG/ML (5ML)",standard,2020-03-23
23,"DOXYCYCLINE CAP, 100MG",standard,2020-03-23
465,"DR.SCR-OPIOIDS&OPIATE ANALOGS,1-2",standard,2020-03-23
"5,537",DRAIN BL W/CATH INSERTION,standard,2020-03-23
308,DRAIN BLADDER BY NEEDLE,standard,2020-03-23
127,DRAIN BLAKE 10MM 2213,standard,2020-03-23
117,DRAIN BLAKE 24FR,standard,2020-03-23
346,DRAIN EXTERNAL EAR LESION,standard,2020-03-23
"4,933",DRAIN PELVIC ABSCESS,standard,2020-03-23
916,DRAIN/INJECT JOINT/BURSA-INTERMED,standard,2020-03-23
"1,973",DRAIN/INJECT JOINT/BURSA-MAJOR,standard,2020-03-23
729,"DRAINAGE CATHETER, ALL",standard,2020-03-23
"1,507","DRAINAGE KIT, ALL",standard,2020-03-23
999,DRAINAGE OF FINGER ABSCESS,standard,2020-03-23
"1,874",DRAINAGE OF GLAND ABSCESS,standard,2020-03-23
946,DRAINAGE OF GUM LESION,standard,2020-03-23
"2,592",DRAINAGE OF HEMATOMA/FLUID,standard,2020-03-23
"1,007",DRAINAGE OF PILONIDAL CYST,standard,2020-03-23
777,DRAINAGE OF SKIN ABSCESS COMPLEX,standard,2020-03-23
686,DRAINAGE OF SKIN ABSCESS SIMPLE,standard,2020-03-23
"3,563",DRAINAGE OF TONSIL ABSCESS,standard,2020-03-23
139,DRAINAGE UNIT CHEST PLUER EVAC,standard,2020-03-23
129,DRAINAGE UNIT CHEST PLUER EVAC,standard,2020-03-23
321,DRAPE WARMER SCOPE PILLOW ORS400,standard,2020-03-23
735,"DRESS/DEBRID P-THICK BURN, M",standard,2020-03-23
735,"DRESS/DEBRID P-THICK BURN, S",standard,2020-03-23
"1,879",DRESSING ABDOMIN 17X17 TEMP XTAC,standard,2020-03-23
"2,326",DRESSING ABTHERAW/VISCERAL370605S,standard,2020-03-23
186,DRESSING AQUACEL 9X30CM 420670,standard,2020-03-23
174,DRESSING AQUACEL 9X35 412012,standard,2020-03-23
124,DRESSING AQUACEL9X15CM 412010,standard,2020-03-23
186,DRESSING AQUACEL9X25CM 412011,standard,2020-03-23
20,DRESSING CHANGE KIT,standard,2020-03-23
356,DRESSING COMP CRYOCUFF KNEELRG11B,standard,2020-03-23
356,DRESSING COMP CRYOCUFF KNEEMED11A,standard,2020-03-23
302,DRESSING KIT FOAM RENASYS66020796,standard,2020-03-23
213,DRESSING KIT MED RENASYS 66020795,standard,2020-03-23
169,DRESSING KIT SM RENASYSF 66020794,standard,2020-03-23
"1,273",DRESSING MEROCEL NASAL 440410,standard,2020-03-23
354,DRESSING VAC INFO LARGE GRANUFOAM,standard,2020-03-23
293,DRESSING VAC INFO MEDIUM GRANUFOA,standard,2020-03-23
233,DRESSING VAC INFO SMALL GRANUFOAM,standard,2020-03-23
488,DRESSINGNASOPORE4CMFIRM5400020004,standard,2020-03-23
744,DRILL 1.5X115 SGLUSE 254691107,standard,2020-03-23
443,DRILL 2.0MM QCK REL 800318,standard,2020-03-23
407,DRILL 2.6X122MM WL 70MM 4535010,standard,2020-03-23
609,DRILL 2.8MM QCK REL 800387,standard,2020-03-23
511,DRILL 3.2X200MM 50852032,standard,2020-03-23
764,DRILL 4MM SCREWS0.9X46MM6009504,standard,2020-03-23
908,DRILL 5.0/340MM,standard,2020-03-23
506,DRILL APEX PIN 2.2X100MM 50851222,standard,2020-03-23
"1,041",DRILL ASNIS2.1MM SGLEUSE 4530005S,standard,2020-03-23
461,DRILL BIT 1.7MM AR891614,standard,2020-03-23
"1,502",DRILL BIT 2.0MM WITHDEPTH MARKING,standard,2020-03-23
"2,293",DRILL BIT 2.4MM VERTEX MAX RECON,standard,2020-03-23
876,DRILL BIT 2.5 AR873709,standard,2020-03-23
373,DRILL BIT 2.5/110MM QUICK COUPLE,standard,2020-03-23
"1,986",DRILL BIT 2.5MM FOR 3 (48560323),standard,2020-03-23
894,DRILL BIT 2.5MM L230MM,standard,2020-03-23
"1,061",DRILL BIT 2.8MM (324.214),standard,2020-03-23
482,DRILL BIT 24MM,standard,2020-03-23
339,DRILL BIT 2X102MM WL50MM 4527010,standard,2020-03-23
"1,196",DRILL BIT 3 FLUTED 330MM X 4.2MM,standard,2020-03-23
377,DRILL BIT 3.1MM L204MM,standard,2020-03-23
894,DRILL BIT 3.2,standard,2020-03-23
894,DRILL BIT 3.5MM,standard,2020-03-23
894,DRILL BIT 3.5MM DEPUY,standard,2020-03-23
908,DRILL BIT 3.5X130MM,standard,2020-03-23
642,DRILL BIT 4.3MM (310.431),standard,2020-03-23
523,DRILL BIT 4X200MM 50852040,standard,2020-03-23
"1,044",DRILL BIT ASNIS 1.7MM 4520005S,standard,2020-03-23
"1,608",DRILL BIT ASNISLLL 5MM 702447,standard,2020-03-23
584,DRILL BIT CANN 3.0 AR894530C,standard,2020-03-23
876,DRILL BIT CANN 4.0 AR896740C,standard,2020-03-23
"1,004",DRILL BIT CANNULATED 3.5MM(702450,standard,2020-03-23
729,DRILL BIT DISP 2.5MM LONG DWD063,standard,2020-03-23
622,DRILL BIT QUICK COUP 2.8MM/165MM,standard,2020-03-23
373,DRILL BIT QUICK COUPLING 3.5MM,standard,2020-03-23
908,DRILL BIT T2 3.5X230MM AO,standard,2020-03-23
436,DRILL BIT VAR 2.8X102MM 4527020,standard,2020-03-23
983,DRILL BIT4.2 TIBIAL (03.010.104),standard,2020-03-23
"2,342",DRILL BONE GRAFT 10MM DISPBG8020S,standard,2020-03-23
"2,342",DRILL BONE GRAFT 8MM DISPBG8010S,standard,2020-03-23
732,DRILL CALIBRATED 4.8 11021A,standard,2020-03-23
"1,401",DRILL CANN 3.0MM 705357,standard,2020-03-23
"1,022",DRILL CANN 3.5 AR8956C35PD,standard,2020-03-23
"1,645",DRILL CANN HEAD 4.3 44112011,standard,2020-03-23
508,DRILL CANN POLYAX 2.0 DRLLPLS20,standard,2020-03-23
"1,004",DRILL CANNULATED 2.7MM,standard,2020-03-23
"1,256",DRILL MICRO DRILL,standard,2020-03-23
"1,315",DRILL PHALINX CANN 2.45MM 05610,standard,2020-03-23
"1,594",DRILL PHALINXNONCANN2.45 45303145,standard,2020-03-23
"1,594",DRILL PHALINXNONCANN2.55 45303155,standard,2020-03-23
715,DRILL PIN ACL 4MM AR1595TC,standard,2020-03-23
730,DRILL PIN ACL TIGHTROPE AR1595T,standard,2020-03-23
744,DRILL TWIST 1.5X50 2544907,standard,2020-03-23
"1,146",DRILL TWIST 1.7MM 72203855,standard,2020-03-23
"1,146",DRILL TWIST 1.9MM 72203856,standard,2020-03-23
393,DRILL TWIST 1.9X27MM 6019326,standard,2020-03-23
566,DRILL TWIST 1.9X70 254601907,standard,2020-03-23
"1,284",DRILL TWIST 12MM 1001112,standard,2020-03-23
871,DRILL TWIST 2.2X50 010220107,standard,2020-03-23
339,DRILL TWIST 2X41X105MM 6020385,standard,2020-03-23
351,DRILL TWIST BIT 1.6X127 72204438,standard,2020-03-23
"1,600",DRILL VALOR NAIL 415S002350,standard,2020-03-23
"2,207",DRILL XIA 5.0MM 48856450,standard,2020-03-23
"2,207",DRILL XIA CORT 5MM 48856455,standard,2020-03-23
134,DRIVE SHAFT SEAL 351718S,standard,2020-03-23
433,DRIVER CONN GEMINUS 2.0DRVRASS20,standard,2020-03-23
"1,284",DRIVER NEEDLE ENDOWRIST DA VINCIS,standard,2020-03-23
"1,401",DRIVER NEEDLE SUTURE CUT1.4X54CM,standard,2020-03-23
508,DRIVER UNIV QUICK CONN DRVRVQCT10,standard,2020-03-23
30,DRONABINOL 2.5MG CAP,standard,2020-03-23
26,"DRONEDARONE TAB, 400MG",standard,2020-03-23
"3,594",DRUG ADMIN HEMODYNMIC MEAS,standard,2020-03-23
"16,992",DRUG ELUTING STENT EACH,standard,2020-03-23
252,DRUG SCREEN QNT-ALCOHOLS,standard,2020-03-23
251,"DRUG SCREEN QNT-ALKALOIDS, NOS",standard,2020-03-23
85,"DRUG SCREEN,QUANT,LEVETIRACETUM",standard,2020-03-23
85,"DRUG SCREEN,QUANT,OXCARBAZEPIN",standard,2020-03-23
"1,299","DRUG SCREEN-AMPHETAMINES,1-2",standard,2020-03-23
251,"DRUG SCREEN-ANABOLIC STEROIDS,1-2",standard,2020-03-23
324,DRUG SCREEN-BARBITURATES,standard,2020-03-23
251,"DRUG SCREEN-BENZODIAZEPINES,1-12",standard,2020-03-23
465,DRUG SCREEN-BUPRENORPHINE,standard,2020-03-23
251,"DRUG SCREEN-CANNABINOIDS,NATURAL",standard,2020-03-23
465,DRUG SCREEN-COCAINE,standard,2020-03-23
465,"DRUG SCREEN-OPIATES, 1 OR MORE",standard,2020-03-23
251,DRUG TEST PRESUM.-CHEM.ANALZR-DOS,standard,2020-03-23
34,"DULOXETINE CAP, 20MG",standard,2020-03-23
44,"DULOXETINE CAP, 30MG",standard,2020-03-23
34,"DULOXETINE CAP, 60MG",standard,2020-03-23
13,"DUONEB INH SOLN, 2.5-0.5/3ML",standard,2020-03-23
"2,755",DUP SCAN EXT VEINS COMP BILATERAL,standard,2020-03-23
"2,182",DUP SCAN EXT VEINS LTD,standard,2020-03-23
"4,116",DUPLEX ABD/PELV ART COMP,standard,2020-03-23
"2,288",DUPLEX ABD/PELVIS LTD,standard,2020-03-23
"1,070",DUPLEX ARM/ART F/U LTD,standard,2020-03-23
"1,940",DUPLEX LEG/ART F/U LTD,standard,2020-03-23
"4,864",DURAGEN 3X3 DURAL GRAFT MATRIX,standard,2020-03-23
"8,177",DURAGEN 4X5 DURAL GRAFT MATRIX,standard,2020-03-23
"1,380",DURAGUARD PATCH 4CMX4CM,standard,2020-03-23
"2,249",DURAGUARD PATCH 6CMX 8CM,standard,2020-03-23
"2,936",DURAGUARD PATCH 8CM X (DG-0814SN),standard,2020-03-23
"4,275",DURASEAL DURAL SEALANT SYSTEM 5ML,standard,2020-03-23
473,"DURVALUMAB PER 10MG, INJ (500 MG)",standard,2020-03-23
34,"DUTASTERIDE CAP, 0.5MG",standard,2020-03-23
789,"DXA BONE DENSITY,AXIAL",standard,2020-03-23
234,"DXA BONE DENSITY,PERIPHERAL",standard,2020-03-23
2,"DYAZIDE CAP, 37.5/25",standard,2020-03-23
316,DYSPHAGIA TREATMENT 1 UNIT,standard,2020-03-23
461,DYSPHAGIA TREATMENT 2 UNITS,standard,2020-03-23
674,DYSPHAGIA TREATMENT 3 UNITS,standard,2020-03-23
204,EAR CULTURE,standard,2020-03-23
360,EBNA,standard,2020-03-23
266,ECG RECORDING,standard,2020-03-23
"1,070",ECHOGRAPH PELVIC B-SCAN,standard,2020-03-23
"1,213",ECHOGRAPH PELVIC LIMITED/AFI,standard,2020-03-23
235,EDUCATION OCCUPATIONAL THERAPY,standard,2020-03-23
235,EDUCATION PHYSICAL THERAPY,standard,2020-03-23
"1,147",EEG RECORDING AWAKE AND ASLEEP,standard,2020-03-23
"1,545",EEG W/ HYPER VENT & PHOTIC STIM,standard,2020-03-23
73,EFAVIRENZ CAP 200MG,standard,2020-03-23
218,EFAVIRENZ TAB 600MG,standard,2020-03-23
"7,177",EGD-ABLATION (INCL. DIL/GWIRE),standard,2020-03-23
"4,205","EGD-DIAGNOSTIC,W/, W/O WASH/BRUSH",standard,2020-03-23
"6,511",EGD-ENDOSCOPIC MUCOSAL RESECTION,standard,2020-03-23
"7,616","EGD-ESOPH.BALLOON DILATION,< 30MM",standard,2020-03-23
"2,880","EGD-EUS EXAM LMTD-ESOPH,STOM,DUOD",standard,2020-03-23
"5,383","EGD-EUS EXAM-ESOPH/STOM&DUOD,JEJU",standard,2020-03-23
"5,130","EGD-EUS FNA/BX-ESO/STOM&DUOD,JEJU",standard,2020-03-23
"3,569","EGD-EUS FNA/BX-ESOPH,STOM,DUOD",standard,2020-03-23
"7,977",EGD-HOT BIOPSY REM.-TUM/POL/LES,standard,2020-03-23
"7,169",EGD-INJ.SCLEROSIS-ESOP/GASTR.VAR.,standard,2020-03-23
"4,205",EGD-INSERT GWIRE W/DILATOR(SAVORY,standard,2020-03-23
"8,134",EGD-SNARE REMOVAL-TUM/POL/LES,standard,2020-03-23
"9,744",EGD-STENT PLACE.(INCL.DIL/GWIRE),standard,2020-03-23
"5,361",EGD-W/ PEG TUBE PLACEMENT,standard,2020-03-23
"5,667",EGD-W/BAND LIGAT-ESOPH/GASTR.VAR.,standard,2020-03-23
"7,096","EGD-W/BIOPSY, SINGLE/MULTIPLE",standard,2020-03-23
"8,379","EGD-W/CONTROL BLEEDING,ANY METHOD",standard,2020-03-23
"5,362",EGD-W/DILATION GASTR/DUOD STRICT,standard,2020-03-23
"2,462",EGD-W/FOREIGN BODY REMOVAL,standard,2020-03-23
"10,636",EGD-W/INTRALUM.TUBE/CATH PLACE(NG,standard,2020-03-23
"4,777","EGD-W/SUBMUCOSAL INJ(S),ANY SUB",standard,2020-03-23
"7,844",EGD-W/TRANSMURAL DRAINAGE CYST,standard,2020-03-23
"1,317",EHC BLS EMERGENCY TRANSPORT,standard,2020-03-23
208,EKG(INCL RHYTHM STRIP),standard,2020-03-23
529,ELBOW-2 VIEWS,standard,2020-03-23
680,ELBOW-3 VIEWS,standard,2020-03-23
194,ELCTRODE BLADE 11MMX10FT607510005,standard,2020-03-23
"2,632",ELEC BUTTON VAPOR 12+30D WA22557C,standard,2020-03-23
"2,632",ELEC LOOP TUR 24FR 30DEG WA22306D,standard,2020-03-23
"2,632",ELEC LOOP VAP 24FR 12DEG WA22302D,standard,2020-03-23
757,ELECTR LOOP CUT 22FR30D 504990314,standard,2020-03-23
135,ELECTRIC STIMULATION,standard,2020-03-23
540,ELECTRODE 2FRX105CM BE208,standard,2020-03-23
540,ELECTRODE 3FRX105CM BE302,standard,2020-03-23
"1,770",ELECTRODE BLADE PEAK PLASMABLADE,standard,2020-03-23
292,ELECTRODE BUGBEE 5 FR 58 (BE-558),standard,2020-03-23
120,ELECTRODE CONE BIOPSY LRG 900152,standard,2020-03-23
200,ELECTRODE HOOK 5MM/34CM,standard,2020-03-23
"3,401",ELECTRODE KNIFE RESECT 24FR KE24,standard,2020-03-23
351,ELECTRODE LOOP CUT 26FR MLE26012,standard,2020-03-23
351,ELECTRODE LOOP CUTTING 24F 0.012,standard,2020-03-23
973,ELECTRODE VAPOR S90 (225370),standard,2020-03-23
"1,165",ELECTRODE VAPR 3.5MM DISP225303,standard,2020-03-23
842,ELECTRODE VAPR 90 DEGREE (225305),standard,2020-03-23
125,ELECTROLYTE PANEL,standard,2020-03-23
"1,107","ELECTRON MICRO, REF LAB",standard,2020-03-23
301,ELECTROPHORESIS HEMOGLOB,standard,2020-03-23
251,ELECTROPHORESIS PROTEIN URINE,standard,2020-03-23
42,"ELOTUZUMAB, PER 1MG,INJ (300 NF)",standard,2020-03-23
"49,000",EMBLEM SUB Q-ICD ELECTRODE #3401,standard,2020-03-23
"14,178","EMBOLIC PROTEC DEVICE,CORDIS",standard,2020-03-23
"11,909","EMBOLIC PROTECTION SYS,RX ABBOTT",standard,2020-03-23
"10,526",EMBOLIZATION EXTRACRAN EXAM,standard,2020-03-23
"1,445",EMBOLIZATION PARTICLES/COILS,standard,2020-03-23
1,ENALAPRIL 10MG TAB,standard,2020-03-23
0,ENALAPRIL 5MG TAB,standard,2020-03-23
8,ENALAPRIL TAB 2.5MG,standard,2020-03-23
32,ENALAPRILAT INJ 2.5MG/2ML,standard,2020-03-23
13,"ENALAPRILAT INJ, 1.25MG/ML",standard,2020-03-23
156,END CAP BLUE,standard,2020-03-23
701,END CAP FIBULOCK FIB6000,standard,2020-03-23
885,END CAP T2 SCN,standard,2020-03-23
"2,235",ENDCAP 12MM SM RND 33661200SR,standard,2020-03-23
"2,235",ENDCAP 12MM SM RND 5D 33661205SR,standard,2020-03-23
"2,032",ENDCAP LOCK ORTHO 11190010,standard,2020-03-23
"5,062",ENDO EMERGENCY OVERFLOW,standard,2020-03-23
"2,679",ENDO GIA RELOAD 60MM EGIATRS60AMT,standard,2020-03-23
"1,633",ENDOBUTTON 15MM 72200146,standard,2020-03-23
966,ENDOBUTTON 4MMX12MM 013186,standard,2020-03-23
"1,633",ENDOBUTTON CLOSED LOOP (CL)20MM7,standard,2020-03-23
"1,747",ENDOBUTTON PAC CL,standard,2020-03-23
"1,494",ENDOCATCH POUCH 15MM ECATCH15,standard,2020-03-23
640,"ENDOCLIP,ENDO,MED/LGE,ER320",standard,2020-03-23
361,ENDOCLOSE TROCAR SITE CLOSURE DEV,standard,2020-03-23
"1,464",ENDOCUTTER 45MM FLEX ATIC (ATS45),standard,2020-03-23
205,"ENDO-HYDRATE IV INFUSION, ADD ON",standard,2020-03-23
490,"ENDO-HYDRATION IV INFUSION,INIT.",standard,2020-03-23
"25,783",ENDOPR 12FR 18MMX9.5 LEGPLC181000,standard,2020-03-23
"25,783",ENDOPR 18FR 16X11.5 LEG PLC161200,standard,2020-03-23
"25,783",ENDOPROS 12FR 27X10 LEG PLC271000,standard,2020-03-23
"25,540",ENDOPROS 14FR 23X14 LEG PLC231400,standard,2020-03-23
"25,540",ENDOPROS 27X14 LEG PLC271400,standard,2020-03-23
"24,792",ENDOPROS AAA 27X12 PLC271200,standard,2020-03-23
"17,379",ENDOPROS AAA 32X4.5 EXT PLA320400,standard,2020-03-23
"24,792",ENDOPROS AAA 8X11.5 LEG PLC181200,standard,2020-03-23
"17,858",ENDOPROS AAA EXCLUD12X7HGB161207A,standard,2020-03-23
"24,792",ENDOPROS AAA16X13.5 LEG PLC161400,standard,2020-03-23
"24,792",ENDOPROS AAAEXCLUD20X9.5PLC201000,standard,2020-03-23
"24,792",ENDOPROS AAAEXCLUD23X10 PLC231000,standard,2020-03-23
"25,044",ENDOPROS CONTRALATERAL LEG DEVICE,standard,2020-03-23
"17,858",ENDOPROS EXC EXT16X12X7 PLL161207,standard,2020-03-23
"25,044",ENDOPROS EXCL 14.5/14MM PXC141400,standard,2020-03-23
"25,540",ENDOPROS EXCL18X13.5LEG PLC181400,standard,2020-03-23
"25,788",ENDOPROS EXCLUD 14.5X10 PXC141000,standard,2020-03-23
"25,044",ENDOPROS EXCLUD 14.5X12 PXC141200,standard,2020-03-23
"17,858",ENDOPROS EXCLUDER28X3.3 PLA280300,standard,2020-03-23
"17,858",ENDOPROS EXT 16X10X7 PLL161007,standard,2020-03-23
"18,110",ENDOPROS FEM8X5X120 7FR VBJ080502,standard,2020-03-23
"62,759",ENDOPROS ILLIAC BR12X10CEB231210A,standard,2020-03-23
"17,514",ENDOPROS ILLIAC14.5X7HGN161407A,standard,2020-03-23
"20,007",ENDOPROS VIAB 7X79 BXA077902A,standard,2020-03-23
"20,019",ENDOPROS VIABAHN 9X79 BXA097901A,standard,2020-03-23
"64,751",ENDOPROS31X13X14.5 TRNK RLT311413,standard,2020-03-23
"64,751",ENDOPROS35X14.5X14 TRUNKRLT351414,standard,2020-03-23
"54,233",ENDOPROST 26X12MMX16CM PXT261216,standard,2020-03-23
"54,233",ENDOPROSTH TRUNK 26X14.5PLC261412,standard,2020-03-23
"25,044",ENDOPROSTHESIS 12MM X (PXC121400),standard,2020-03-23
"25,044",ENDOPROSTHESIS CONTRALATERAL LEG,standard,2020-03-23
"25,044",ENDOPROSTHESIS EXCLUDER 26MM/14.5,standard,2020-03-23
"54,233",ENDOPROTHESIS TRUNK,standard,2020-03-23
364,ENDO-RECOVERY 1ST HOUR,standard,2020-03-23
464,ENDOSHEARS (5DCS),standard,2020-03-23
315,ENDOSTITCH 0 48 SURGIDAC,standard,2020-03-23
"1,581",ENDOSTITCH 10 MM SUTURIN (173016),standard,2020-03-23
305,ENDOSTITCH 2-0 7IN SILK SU 170002,standard,2020-03-23
153,"ENDO-THER/PROPH/DIAG INJ, SC/IM",standard,2020-03-23
220,ENDO-THER/PROPH/DIAG IV INF ADDON,standard,2020-03-23
590,"ENDO-THER/PROPH/DIAG IV INF,INIT.",standard,2020-03-23
245,ENDO-TX/PRO/DX INJ NEW DRUG ADDON,standard,2020-03-23
199,ENDO-TX/PRO/DX INJ SAME DRUG ADDON,standard,2020-03-23
261,ENDO-TX/PROPH/DG ADDL SEQ IV INFUSION,standard,2020-03-23
955,ENDOVAGINAL ULTRASOUND,standard,2020-03-23
"1,664",ENDOVAS RPR AAA SUPERVIS INTERP,standard,2020-03-23
"15,373",ENDOVASC TEMPORARY VESSEL OCCL,standard,2020-03-23
46,"ENOXAPARIN SOD.@ 10MG,INJ (100/1)",standard,2020-03-23
14,"ENOXAPARIN SOD.@ 10MG,INJ (150/1)",standard,2020-03-23
14,"ENOXAPARIN SOD.@ 10MG,INJ (30/.3)",standard,2020-03-23
13,"ENOXAPARIN SOD.@ 10MG,INJ (40/.4)",standard,2020-03-23
14,"ENOXAPARIN SOD.@ 10MG,INJ (60/.6)",standard,2020-03-23
46,"ENOXAPARIN SOD.@ 10MG,INJ (80/.8)",standard,2020-03-23
122,"ENOXAPARIN SOD.@ 10MG,INJ(120/.8)",standard,2020-03-23
"3,096",ENSEAL LRG JAW SEALER NSLX120C,standard,2020-03-23
52,"ENTACAPONE, 200 MG, TAB",standard,2020-03-23
"5,809",ENVEL ANTIBAC TYRX/PACE CMRM6122,standard,2020-03-23
204,ENVIRONMENT CULTURE,standard,2020-03-23
"27,602",EP & ABLATE SUPRAVENT ARRHYT-8246,standard,2020-03-23
"27,602",EP & ABLATE VENTRIC TACHY-8246,standard,2020-03-23
987,EP-CARDIOPULMONARY RESUSCITATION-CPR,standard,2020-03-23
153,EP-FLOUROSCOPY,standard,2020-03-23
216,"EPHEDRINE INJ, 50MG/ML",standard,2020-03-23
60,"EPHEDRINE PREFILLED SYR,50MG/5ML",standard,2020-03-23
106,"EPINEPHRINE INHAL SOLN, 2.25% 15M",standard,2020-03-23
354,EPINEPHRINE INJ 0.3MG / 0.3ML SYR,standard,2020-03-23
3,EPINEPHRINE INJ 1-1000 30ML,standard,2020-03-23
3,"EPINEPHRINE INJ, 1-10,000 (ABBOJE",standard,2020-03-23
10,"EPINEPHRINE INJ, 1-1000",standard,2020-03-23
690,EPINEPHRINE TOP SOLN 1-000 (30ML),standard,2020-03-23
708,"EPINEPHRINE,0.1 MG (PENJR .15 MG)",standard,2020-03-23
56,"EPLERENONE TAB, 25MG",standard,2020-03-23
175,"EPOETIN EPOGEN >10,000U",standard,2020-03-23
175,"EPOETIN INJ 2,000U (PROCRIT)",standard,2020-03-23
175,"EPOETIN INJ, 10,000U (EPOGEN)",standard,2020-03-23
549,EP-THER/PROPH/DIAG IV INF INITIAL,standard,2020-03-23
280,"EPTIFIBATIDE, PER 5 MG, INJ (2MG)",standard,2020-03-23
233,"EPTIFIBATIDE, PER 5 MG,INJ(.75MG)",standard,2020-03-23
"2,115",EP-VASCULAR CLOSURE DEVICE,standard,2020-03-23
722,ER VISIT - LEVEL 1,standard,2020-03-23
"1,423",ER VISIT - LEVEL 2,standard,2020-03-23
"2,149",ER VISIT - LEVEL 3,standard,2020-03-23
"2,675",ER VISIT - LEVEL 4,standard,2020-03-23
"3,205",ER VISIT - LEVEL 5,standard,2020-03-23
"2,244",ER-ABD PARACENTESIS W/O IMAG GUID,standard,2020-03-23
350,ER-ACTIVE WOUND CARE/20 CM OR<,standard,2020-03-23
"2,798",ER-BLOOD TRANSFUSION SERVICE,standard,2020-03-23
"1,210",ER-CARDIOPULMONARY RESUSCITATION-CPR,standard,2020-03-23
"1,648",ERCP BILE DUCTS,standard,2020-03-23
"1,648",ERCP PANCREAS DUCTS,standard,2020-03-23
"13,174","ERCP-BALL.DILAT-AMP,B/P DUCTS,EA",standard,2020-03-23
"8,803","ERCP-DIAGNOSTIC,W/,W/O WASH/BRUSH",standard,2020-03-23
"17,565",ERCP-REM.FB/STENT-BIL/PANC DUCTS,standard,2020-03-23
"20,556","ERCP-REPLACE STENT(S),(W/DIL/GWIR",standard,2020-03-23
"16,121",ERCP-STENT PLACE-DUCT(+DIL/GDWR),standard,2020-03-23
"11,837","ERCP-W/BIOPSY, SINGLE/MULTIPLE",standard,2020-03-23
"9,615",ERCP-W/CANN.PAPILLA-DIR.VIS.DUCTS,standard,2020-03-23
"12,982","ERCP-W/DESTRUCT,ANY METHOD(LITHO)",standard,2020-03-23
"15,621",ERCP-W/SPHINCTEROTOMY/PAPILLOTOMY,standard,2020-03-23
"12,642",ERCP-W/STONE/DEBRIS REMOV-BIL/PAN,standard,2020-03-23
"1,009","ER-DRAINAGE SKIN ABCESS, COMPLEX",standard,2020-03-23
999,"ER-DRAINAGE SKIN ABCESS, SIMPLE",standard,2020-03-23
764,ER-DRAINAGE UNIT CHEST PLUER EVAC,standard,2020-03-23
9,"ERGOCALCIFEROL 50,000U CAP",standard,2020-03-23
9,"ERGOCALCIFEROL LIQUID,8000 INTER",standard,2020-03-23
673,"ERIBULIN,INJ,PER 0.1MG (1MG VIAL)",standard,2020-03-23
"1,882","ER-INJ ANESTH, OTHER PERIPHERAL NERV",standard,2020-03-23
"2,044",ER-INSERT PICC CATH W/O PORT > 5 YRS,standard,2020-03-23
346,"ER-LARYNGOSCOPY, DIAGNOSTIC",standard,2020-03-23
327,"ER-LARYNGOSCOPY,FLEX FIBEROPTIC,DIAG",standard,2020-03-23
307,ERLICHIOSIS TITER,standard,2020-03-23
480,ER-NA W/O IMAGE,standard,2020-03-23
"1,007",ER-PUNCTURE DRAINAGE OF LESION,standard,2020-03-23
"1,414","ER-SPINAL FLUID TAP,DIAGNOSTIC",standard,2020-03-23
425,"ERTAPENEM,@ 500MG, INJECTION(1GM)",standard,2020-03-23
210,ER-THER/DIAG CONCURRENT INFUS,standard,2020-03-23
444,ERTHROPOIETIN,standard,2020-03-23
11,"ERYTHROMYCIN BASE TAB, 250MG",standard,2020-03-23
